gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000021003	1283.8069285403021	-3.262416268525769e-4	0.019093234829818104	0.8990256860872078	0.997733502146295
ENSMUSG00000021007	957.5560950360393	0.0015356262335715777	0.02470302573230386	0.6316832418568539	0.997733502146295
ENSMUSG00000021009	804.9821079596912	0.0025465561526611	0.027796272377137027	0.46664617754882676	0.997733502146295
ENSMUSG00000021010	696.6190684261419	-0.0017206381458050252	0.02495049122225935	0.5927489500018144	0.997733502146295
ENSMUSG00000021012	2776.024622658008	2.0210548780268947e-4	0.016359816450383376	0.9278025108948236	0.997733502146295
ENSMUSG00000021013	1149.8780287899983	-3.6235722385062304e-4	0.01997475141030406	0.8925447711311716	0.997733502146295
ENSMUSG00000021018	433.0920522522768	0.0022652740262785994	0.0284933756643267	0.530751645723241	0.997733502146295
ENSMUSG00000021023	147.90827172766927	0.006543826406457521	0.04932555147191406	0.2526545043178929	0.997733502146295
ENSMUSG00000021025	898.884722482646	0.001558391994595821	0.028841305304854455	0.674410424262508	0.997733502146295
ENSMUSG00000021027	6798.386573747697	-0.002308164356130449	0.02138776131638045	0.3940121160967868	0.997733502146295
ENSMUSG00000021028	1353.905870925182	0.0021520695215352286	0.025319696086955865	0.5038122993462651	0.997733502146295
ENSMUSG00000021032	79.73782797129873	0.0024672765497027746	0.06088168192401546	0.4602065589734251	0.997733502146295
ENSMUSG00000021033	1003.8523941407259	0.0013792023522483856	0.02158173644619715	0.6242301501094819	0.997733502146295
ENSMUSG00000021036	1540.2449019738742	-0.006146630906174002	0.04007398930883214	0.2046042465129264	0.997733502146295
ENSMUSG00000021037	3638.2659782610413	-0.0035334368515283127	0.0304321908118292	0.3457421937748659	0.997733502146295
ENSMUSG00000021038	1922.9861236227118	0.001141767490107886	0.01842131486232101	0.6390766269863815	0.997733502146295
ENSMUSG00000021039	1874.516870009515	-3.636080457126457e-4	0.017701678828096354	0.8792348431549208	0.997733502146295
ENSMUSG00000021040	152.69573786277016	0.00272319422958407	0.03663651216558327	0.5430388538799342	0.997733502146295
ENSMUSG00000021044	611.194180499558	5.382913427553448e-4	0.021537717928136486	0.8514699351258094	0.997733502146295
ENSMUSG00000021047	4852.955572615714	0.0025663787401641815	0.02275369380083576	0.36884929450304843	0.997733502146295
ENSMUSG00000021048	1830.2338887385743	8.296284865181809e-4	0.017770484687319687	0.7270565423009622	0.997733502146295
ENSMUSG00000021051	4505.395160594305	-0.00191784590704147	0.020214758279875275	0.4594747453568795	0.997733502146295
ENSMUSG00000021054	2765.8580715622466	0.0010242023513532272	0.02054526407344943	0.7059599652921453	0.997733502146295
ENSMUSG00000021057	285.89573672543463	-0.002742948557299217	0.0315085909215186	0.48653604254478544	0.997733502146295
ENSMUSG00000021061	16743.32074664398	0.001538821517660152	0.023989682605903156	0.6209054538569326	0.997733502146295
ENSMUSG00000021062	4015.1897131113315	-0.0024658507814917644	0.02500873190261274	0.4331667331380043	0.997733502146295
ENSMUSG00000021065	3810.406366137049	-0.004075571763022675	0.028438938327817055	0.24161745086733336	0.997733502146295
ENSMUSG00000021066	2605.9829719230597	4.8656500107417927e-4	0.021096623118287833	0.8630564509733121	0.997733502146295
ENSMUSG00000021067	481.67689917074074	-0.00568061637561682	0.04115477883888523	0.25139276981477654	0.997733502146295
ENSMUSG00000021068	682.2042185490228	0.0012946732597742935	0.023198710803174313	0.6694773934950748	0.997733502146295
ENSMUSG00000021071	8930.627532467282	-0.0029305950938924847	0.024257938237312697	0.33137433330423666	0.997733502146295
ENSMUSG00000021072	2880.0726207555463	0.0014876670109710405	0.020893871224420955	0.583846529038618	0.997733502146295
ENSMUSG00000021076	5248.698966508333	-0.0022859087741754474	0.020643138033034622	0.3834886678753205	0.997733502146295
ENSMUSG00000021079	1292.8071472373426	0.004495667978475843	0.03498753637572788	0.29108808346726606	0.997733502146295
ENSMUSG00000021087	24466.67460671161	7.081822473262633e-4	0.01677506743485936	0.7541966515210143	0.997733502146295
ENSMUSG00000021090	164.07497018608458	0.002791494796394953	0.036960086059904744	0.5356022757966066	0.997733502146295
ENSMUSG00000021094	679.576216976719	0.0013381040371183714	0.022658425502609124	0.6511225013376943	0.997733502146295
ENSMUSG00000021096	9175.820278363903	-7.37652284826938e-4	0.018907215753523336	0.7703151489056389	0.997733502146295
ENSMUSG00000021097	7367.065617107098	-0.006883524174260058	0.043252845444374535	0.1875001286684067	0.997733502146295
ENSMUSG00000021102	1025.2140982761084	-3.1952158259083345e-4	0.021979358224718876	0.9134273805690082	0.997733502146295
ENSMUSG00000021108	139.79590296673197	0.0034869197730229627	0.03923527685629371	0.4595489711258859	0.997733502146295
ENSMUSG00000021109	8541.190964474847	-0.006031152066985339	0.033838802915147084	0.14656413678582558	0.997733502146295
ENSMUSG00000021111	6675.082391436825	-0.003257516107833809	0.02870963977757978	0.3587967076336228	0.997733502146295
ENSMUSG00000021112	2141.7974594101615	-0.0017121553057190563	0.026599304252095307	0.6173891716845266	0.997733502146295
ENSMUSG00000021113	2430.501934461976	-6.104390458586068e-4	0.01797215290477135	0.8005136949596794	0.997733502146295
ENSMUSG00000021116	1667.2045185293257	-0.0034324518021911447	0.034943400711126296	0.42453182987941535	0.997733502146295
ENSMUSG00000021118	37.347998945789755	-0.004230268447707945	0.05339382767554305	0.4065845938082998	0.997733502146295
ENSMUSG00000021120	414.0888736386729	-0.0020607057118737903	0.027514293333410923	0.5571497740129432	0.997733502146295
ENSMUSG00000021123	90.74155835738708	0.0012352461204612776	0.04016067692643866	0.7900348232171094	0.997733502146295
ENSMUSG00000021124	2843.4767322374328	-0.0013504801211051568	0.026224871227809313	0.6921343298624425	0.997733502146295
ENSMUSG00000021125	40.658164233889245	-0.0016522721740175074	0.04782841469982174	0.7252082695067988	0.997733502146295
ENSMUSG00000021127	1316.71890231222	-0.003175529309961489	0.029069458659569464	0.37805972622759565	0.997733502146295
ENSMUSG00000021131	761.3272583317306	-0.0032415251481981463	0.028340931015938445	0.35493250805102883	0.997733502146295
ENSMUSG00000021135	20.643144324915347	-0.003741019866864549	0.05717728445057601	0.41227698523403306	0.997733502146295
ENSMUSG00000021136	552.7362865679991	0.0048509102682096645	0.043484541829282235	0.34416999369562695	0.997733502146295
ENSMUSG00000021139	31.300875266401402	-0.0013114217763729942	0.049127838512556914	0.7750006445699051	0.997733502146295
ENSMUSG00000021140	4289.277354922145	-0.0016019144267876628	0.018389430322521674	0.5040265848500007	0.997733502146295
ENSMUSG00000021144	1479.7108547798382	0.006819053356036834	0.04251380085873208	0.18465711596470513	0.997733502146295
ENSMUSG00000021147	4250.596931063958	-0.0023579793089066148	0.020965159395415614	0.3748170968577211	0.997733502146295
ENSMUSG00000021149	1665.859747415442	0.001057481855027511	0.01899510092553572	0.6739467974527333	0.997733502146295
ENSMUSG00000021156	6678.277514704246	-7.816090002873086e-4	0.01596807248172054	0.7176806409536817	0.997733502146295
ENSMUSG00000021171	3377.570824252799	-0.004329377028393921	0.028443172176450583	0.2140760592339832	0.997733502146295
ENSMUSG00000021175	26.976991820870758	-0.001020473025544989	0.05076020872037992	0.8179192056674461	0.997733502146295
ENSMUSG00000021176	29.649968690920154	-0.0035169630798428555	0.05384640051096156	0.4643068734270599	0.997733502146295
ENSMUSG00000021177	576.1430823709576	-0.001274248017710509	0.024796812664126176	0.6939884466650232	0.997733502146295
ENSMUSG00000021178	4327.499166129611	0.0012287673667584966	0.020067920001987	0.6409734003001841	0.997733502146295
ENSMUSG00000021185	454.99222271455193	0.0015429310301776633	0.031008952264417942	0.6961452140838948	0.997733502146295
ENSMUSG00000021187	63.78891366600572	-0.001489980980780148	0.0464766375533203	0.7522820607242451	0.997733502146295
ENSMUSG00000021188	2943.600101848253	-0.003611097075967048	0.02799961757894916	0.29363819236182975	0.997733502146295
ENSMUSG00000021189	1313.8472271249634	0.0029186752619081912	0.025565672117528783	0.35836555943249365	0.997733502146295
ENSMUSG00000021190	3841.651620224666	0.0013235521203472423	0.022504447379083733	0.6526354887568226	0.997733502146295
ENSMUSG00000021192	1470.8091791534857	0.0010934563825427072	0.02092148178501812	0.6916716809993044	0.997733502146295
ENSMUSG00000021193	1440.3300360598323	-7.415388792701003e-4	0.018150597389109027	0.7602786912330453	0.997733502146295
ENSMUSG00000021194	3903.11806227188	2.710144316400816e-4	0.016822594425231274	0.9056307020197306	0.997733502146295
ENSMUSG00000021196	7708.868463352043	-8.648309480514173e-4	0.01784315462218263	0.7167229080217183	0.997733502146295
ENSMUSG00000021198	1979.4602770671158	-5.526608837580092e-4	0.017324570704755668	0.8131160913636417	0.997733502146295
ENSMUSG00000021200	40.852590533286374	0.003020284765541662	0.0519820380122099	0.5276684751871205	0.997733502146295
ENSMUSG00000021203	534.4579185470366	9.197814725499797e-4	0.02418172202756087	0.7729123020301796	0.997733502146295
ENSMUSG00000021209	2370.801458132225	7.393458218636386e-4	0.017427876360841053	0.7520471792981049	0.997733502146295
ENSMUSG00000021215	901.831311204322	-0.0015224800465673339	0.0471291793051417	0.7463412822631319	0.997733502146295
ENSMUSG00000021217	435.7002492972714	0.0020539291486932777	0.02761273869897035	0.5598979058142624	0.997733502146295
ENSMUSG00000021218	10095.8031349791	5.312958275294804e-4	0.015775501225639425	0.804824483434932	0.997733502146295
ENSMUSG00000021219	993.3942459088779	-0.0012433410330780369	0.021340345166113894	0.656720034382487	0.997733502146295
ENSMUSG00000021222	612.3217423465056	9.318314005591378e-4	0.024027685027551596	0.7686042955986795	0.997733502146295
ENSMUSG00000021223	64.30242535745613	0.003559814499294165	0.04738690075446009	0.4832833756140523	0.997733502146295
ENSMUSG00000021224	690.6475792231402	0.0012527884430070708	0.02200399732617934	0.6638414916650037	0.997733502146295
ENSMUSG00000021226	121.30856704748697	-0.0016440194197724343	0.0377869432173295	0.7169620651363495	0.997733502146295
ENSMUSG00000021234	460.9177251824	-3.5601443217531055e-4	0.030709170370605977	0.9280978037290104	0.997733502146295
ENSMUSG00000021235	632.3977055779743	0.0030820477431305134	0.029344650630319023	0.39790162235670495	0.997733502146295
ENSMUSG00000021236	2162.828746805924	-0.001323380784491897	0.02219685310467338	0.6482280364563063	0.997733502146295
ENSMUSG00000021238	1192.1286080413538	0.0014082186259798243	0.02491832782979029	0.6640847380358432	0.997733502146295
ENSMUSG00000021240	620.9288766237352	-6.203614037073705e-4	0.025415636013826456	0.8532629511287277	0.997733502146295
ENSMUSG00000021241	863.7819389741717	0.0028626794850638176	0.02668411957778702	0.38914428931508904	0.997733502146295
ENSMUSG00000021242	2553.0135711468215	-0.004439147512858747	0.035464950283079784	0.3038670914254444	0.997733502146295
ENSMUSG00000021243	431.8352340332605	0.0033463339276373688	0.03137241869990489	0.3884288755853434	0.997733502146295
ENSMUSG00000021244	5408.912937230533	-7.06148118123791e-4	0.018982303896558993	0.7808503044376578	0.997733502146295
ENSMUSG00000021248	4878.47863923654	-0.0010248117472546978	0.019281222008618988	0.6880515264550146	0.997733502146295
ENSMUSG00000021250	1683.6811543295635	-0.0018534439864369063	0.06126321429926419	0.528406577407585	0.997733502146295
ENSMUSG00000021252	589.91776278600355	-0.0034322399125469387	0.03160663729744008	0.3791507373709307	0.997733502146295
ENSMUSG00000021254	1359.3875446572833	-0.001045531491256271	0.023018868261798966	0.7301606419676725	0.997733502146295
ENSMUSG00000021255	432.6242729646822	0.010131922549523545	0.05818096979350984	0.14132284567170753	0.997733502146295
ENSMUSG00000021258	1268.9714882816036	-0.0023901836135071684	0.02496571475294925	0.4477078963508706	0.997733502146295
ENSMUSG00000021259	1187.3796300133538	0.0014909956868148296	0.021655661542795208	0.5961807163197929	0.997733502146295
ENSMUSG00000021260	84.1281917655464	0.00826004830377396	0.06248000294085508	0.1906164013757885	0.997733502146295
ENSMUSG00000021262	1980.2146401435994	-1.8105953707257016e-4	0.018037031601367975	0.9408566278954111	0.997733502146295
ENSMUSG00000021263	91.69319074832543	-0.0013685649570200876	0.03935903010928938	0.7666007779337576	0.997733502146295
ENSMUSG00000021264	3726.2181251615575	-0.0011983859010185934	0.017913097998188198	0.6127796421770866	0.997733502146295
ENSMUSG00000021265	868.4855695398343	-0.002504960920477425	0.02695105698242933	0.46042394335700465	0.997733502146295
ENSMUSG00000021266	2876.9712348265093	-0.0016302960440296695	0.0197671920676482	0.5243004407967896	0.997733502146295
ENSMUSG00000021268	88266.5949915355	0.006796860761617812	0.03935945286385421	0.15648370787834934	0.997733502146295
ENSMUSG00000021270	30471.799838444364	-0.004198947277888298	0.035383765491426016	0.3307250559156305	0.997733502146295
ENSMUSG00000021271	408.8109507903691	0.0032555763275823723	0.040458209279877415	0.4969905058231282	0.997733502146295
ENSMUSG00000021273	1553.0957628870074	4.8009572378222414e-4	0.029042374709991232	0.8987157494443301	0.997733502146295
ENSMUSG00000021275	1468.3024398661566	-0.0018015079642177566	0.022951443265253717	0.5412855026240057	0.997733502146295
ENSMUSG00000021276	809.400791007576	-0.005268701456840213	0.036317759351152765	0.2313778997527891	0.997733502146295
ENSMUSG00000021278	20.822302037747292	0.0010747290971316378	0.05552530800337177	0.781063922845701	0.997733502146295
ENSMUSG00000021279	4664.195614232647	5.06240290285108e-4	0.019124337234993044	0.8437038041944848	0.997733502146295
ENSMUSG00000021280	73.42650685889132	0.010256678459260107	0.0686153539846153	0.13861242657310424	0.997733502146295
ENSMUSG00000021281	46.37979254592512	0.003167983975546019	0.049682661185755046	0.5217134136122301	0.997733502146295
ENSMUSG00000021282	11825.145571502053	0.004768377015166047	0.029214061742784524	0.1836071263503813	0.997733502146295
ENSMUSG00000021285	1425.1899728781675	0.003851932044996408	0.0347696368994306	0.36588416053260664	0.997733502146295
ENSMUSG00000021286	440.1685383170925	-4.062289947476605e-4	0.022763077741439763	0.8935273703653583	0.997733502146295
ENSMUSG00000021288	19795.165354803255	-1.7455839086013577e-4	0.014398268871865324	0.9304355216899112	0.997733502146295
ENSMUSG00000021294	143.12641899273254	-4.920097130288486e-4	0.03392622804087236	0.9075573097587729	0.997733502146295
ENSMUSG00000021301	2232.3578185161505	1.6583062629838498e-4	0.01944259561862141	0.9495229268487632	0.997733502146295
ENSMUSG00000021302	3752.672329876414	-0.003912417932400822	0.028419508624055765	0.26087597524003237	0.997733502146295
ENSMUSG00000021303	345.17032739030316	0.009398798566338833	0.06307756379462781	0.16537557886874343	0.997733502146295
ENSMUSG00000021306	539.94942708155	-0.006169775922557252	0.04672192452974867	0.2616521020926833	0.997733502146295
ENSMUSG00000021313	7485.222393574048	-0.004221641388261571	0.03436211511431312	0.3141135815564166	0.997733502146295
ENSMUSG00000021314	7748.780740210106	6.218473256184227e-4	0.01574980860955283	0.7717223576433442	0.997733502146295
ENSMUSG00000021318	345.3477476353927	0.0044073331445585685	0.03846011775853044	0.34387556627552285	0.997733502146295
ENSMUSG00000021319	111.01540811382478	0.00649587048806181	0.05174667706553574	0.2643122345779301	0.997733502146295
ENSMUSG00000021322	21.130332485956163	0.002626871184226491	0.05593017897780075	0.5370156052935329	0.997733502146295
ENSMUSG00000021326	801.1617015409422	0.00445205073103198	0.03329008275042342	0.2720913105939501	0.997733502146295
ENSMUSG00000021338	1455.3734988081917	0.0013255085443133036	0.02294883307924046	0.6583778900120303	0.997733502146295
ENSMUSG00000021360	228.14544422960518	-7.461282008802423e-4	0.02831802613673584	0.8396203278993484	0.997733502146295
ENSMUSG00000021361	765.0103248332833	-0.002530909278693006	0.029497905287705645	0.4956779447827589	0.997733502146295
ENSMUSG00000021363	44.47115455258315	-0.0012676835463744567	0.04579363196205713	0.7878206476619141	0.997733502146295
ENSMUSG00000021365	446.4190494846879	7.583809731370996e-4	0.02502434545854318	0.818273131591872	0.997733502146295
ENSMUSG00000021366	2167.039467638969	-9.387081953155012e-4	0.01733985059367045	0.6852983578837936	0.997733502146295
ENSMUSG00000021367	116.0136866953327	-0.005513376321212988	0.05073108451399474	0.3214933668858807	0.997733502146295
ENSMUSG00000021368	524.3932747845429	0.002826285318133354	0.02946246083935919	0.44295387857393165	0.997733502146295
ENSMUSG00000021371	888.7689168050217	3.3028378388472277e-4	0.019322246709186287	0.8989195599200429	0.997733502146295
ENSMUSG00000021374	3361.67848202026	-0.0021526306229710103	0.020595504679703856	0.4119018772572984	0.997733502146295
ENSMUSG00000021375	2897.670366211806	-0.0017222134015851282	0.01998245422101911	0.5043220142984155	0.997733502146295
ENSMUSG00000021377	2060.232406106727	-3.1905184633527177e-4	0.016714133021663347	0.8882880802812324	0.997733502146295
ENSMUSG00000021379	6035.979231511649	-0.003041543197004412	0.02547928496577856	0.33563944516996536	0.997733502146295
ENSMUSG00000021385	719.2232363576944	-2.2898803355564902e-4	0.02441827062117124	0.9437276654607935	0.997733502146295
ENSMUSG00000021388	90.11815874177016	-0.0018297683733229625	0.046822758694807426	0.7005876050104693	0.997733502146295
ENSMUSG00000021390	872.9975256673597	-0.00255068948768843	0.03128633538329004	0.5162183520054138	0.997733502146295
ENSMUSG00000021391	37.36835872325374	0.0020519700331365557	0.048898796258246564	0.6639512753936705	0.997733502146295
ENSMUSG00000021392	1094.5259085743483	-0.0034229089183328704	0.028274689079285667	0.32569893720013127	0.997733502146295
ENSMUSG00000021395	4682.7907289454815	1.7525427741918302e-4	0.017406628316633713	0.9408281908349316	0.997733502146295
ENSMUSG00000021400	1846.1557108314391	-8.078294722980111e-4	0.017424501906569342	0.7294140689801967	0.997733502146295
ENSMUSG00000021408	422.3347658891282	4.952162233783234e-4	0.023166990121816545	0.8723682886112856	0.997733502146295
ENSMUSG00000021411	106.53970629078341	9.714453866404801e-4	0.038773503744325595	0.8315273970632517	0.997733502146295
ENSMUSG00000021413	9050.015696363089	-0.0018182356624108938	0.023576367133062215	0.5482609032918999	0.997733502146295
ENSMUSG00000021414	32.054457323645096	-0.005765858533923185	0.06026943696952124	0.27070587404730384	0.997733502146295
ENSMUSG00000021417	1161.7358864849743	0.0014059893440722083	0.02070970429896294	0.6025872231150391	0.997733502146295
ENSMUSG00000021418	83.87127170751859	-0.00446452814737608	0.047666700713033285	0.39710066169556163	0.997733502146295
ENSMUSG00000021420	361.9742307550753	0.0020004007344232005	0.029386900786880246	0.5931490553576118	0.997733502146295
ENSMUSG00000021423	162.6876673481801	0.002412184586577853	0.03823306819633155	0.5996285813390291	0.997733502146295
ENSMUSG00000021427	6959.784398439835	-0.0030929514156918226	0.02380637109314236	0.2960633068265893	0.997733502146295
ENSMUSG00000021428	866.1262261699782	0.0013397143097929728	0.021172893913692	0.628199408869196	0.997733502146295
ENSMUSG00000021431	1883.8087553557252	-0.0012010207553184065	0.024426326317580755	0.7072345543520091	0.997733502146295
ENSMUSG00000021432	609.5870620377912	0.0030675726530634425	0.029272109175361202	0.3990888728005673	0.997733502146295
ENSMUSG00000021448	2070.067255047002	7.950457499747956e-4	0.020671863683911842	0.7724037089924649	0.997733502146295
ENSMUSG00000021457	51.9917903039935	-0.006926670390955835	0.05951387861397353	0.23737190108996406	0.997733502146295
ENSMUSG00000021460	2354.71493669041	-6.688221593995292e-4	0.02075729357297036	0.8090698481354075	0.997733502146295
ENSMUSG00000021461	792.1345476166509	0.0016470705315841327	0.025321285625331147	0.6146761665760077	0.997733502146295
ENSMUSG00000021464	63.873624248878734	0.005780760244577026	0.05391249779301302	0.30424356556860827	0.997733502146295
ENSMUSG00000021466	9464.805474298762	-3.901365561769385e-4	0.014743545863332206	0.8479611436651661	0.997733502146295
ENSMUSG00000021469	239.1279410891931	-4.3966817245610635e-4	0.0324446879215243	0.9147964579616706	0.997733502146295
ENSMUSG00000021470	1543.2144699353803	0.0013635896471701331	0.01930377094822622	0.5892968795214972	0.997733502146295
ENSMUSG00000021474	1984.867976152086	-0.0026200639601952186	0.023088145821437794	0.3651059635990376	0.997733502146295
ENSMUSG00000021476	5186.087322428113	0.0016762350420807216	0.018766540329427494	0.4915547417074404	0.997733502146295
ENSMUSG00000021477	4177.719266721083	4.533720312624513e-4	0.018107916972218162	0.8526456890741491	0.997733502146295
ENSMUSG00000021478	25.64528726600754	0.004329954138376796	0.05734464250845848	0.36856604595746334	0.997733502146295
ENSMUSG00000021481	1642.1732694891148	0.0018202558949720797	0.024385871087710707	0.5613165871690372	0.997733502146295
ENSMUSG00000021482	1076.5568914272249	-0.0060889575445031525	0.04000871712749038	0.20804350454127324	0.997733502146295
ENSMUSG00000021483	532.3651494349616	0.0028819712475914422	0.03032598373030648	0.4466780070283338	0.997733502146295
ENSMUSG00000021484	3032.0614011672305	-0.004464048431798284	0.03515144625781616	0.2968500522515106	0.997733502146295
ENSMUSG00000021486	2059.317079998644	4.0594737464319416e-4	0.02105855752337967	0.8855101075248512	0.997733502146295
ENSMUSG00000021488	8794.69044965803	-0.003541671993467951	0.026836218946811655	0.28331706555923347	0.997733502146295
ENSMUSG00000021493	542.397390631595	0.001307741023887279	0.02350662625931542	0.6702678927854757	0.997733502146295
ENSMUSG00000021494	919.4865162616078	-2.8866652005961915e-4	0.023725619458193643	0.9271709752160895	0.997733502146295
ENSMUSG00000021495	3114.274940632039	-0.0030866281050774703	0.03230832017649416	0.44183669087082766	0.997733502146295
ENSMUSG00000021496	148.21756703693575	0.002980558131763981	0.03889696039185477	0.5231083878242111	0.997733502146295
ENSMUSG00000021497	2147.9762122234715	4.360481237059531e-4	0.017769140618726774	0.8557582118424474	0.997733502146295
ENSMUSG00000021500	6134.009107884806	-0.0011321930303021897	0.01762589344155609	0.6281775622793118	0.997733502146295
ENSMUSG00000021501	1015.1079990764488	-0.0010728828822363261	0.02036411727499226	0.6896929971382568	0.997733502146295
ENSMUSG00000021504	587.9822441996204	0.0026302889826702014	0.028561199903401096	0.4634907341928717	0.997733502146295
ENSMUSG00000021508	1702.9578604551093	0.0011601842218609613	0.021005192231260357	0.6744422229401963	0.997733502146295
ENSMUSG00000021510	940.2063080020945	-0.0059469713934702136	0.03982349830454571	0.2165300089099155	0.997733502146295
ENSMUSG00000021518	2168.9220814076552	-0.004399570237142414	0.03224049714465156	0.2626282171616438	0.997733502146295
ENSMUSG00000021519	1451.7406756200342	-0.0017087295599151127	0.02269925291581385	0.5592659733858845	0.997733502146295
ENSMUSG00000021520	2609.23320843901	-9.344836524365606e-4	0.02214598579030865	0.7496168692723857	0.997733502146295
ENSMUSG00000021532	417.29089775475626	4.656095329679518e-4	0.023665381881341097	0.8823316923446802	0.997733502146295
ENSMUSG00000021536	1525.3078953896902	-0.0055620365489226255	0.040004325180529605	0.2491011070247614	0.997733502146295
ENSMUSG00000021537	2933.3614155367254	-0.005566285772992909	0.040210098034249964	0.25095910610891936	0.997733502146295
ENSMUSG00000021540	2824.5334661862807	-0.0012166466178068908	0.018307369107047566	0.6143442347941221	0.997733502146295
ENSMUSG00000021541	197.71711181642945	-0.0029402471600864927	0.03655356257863689	0.510792115421786	0.997733502146295
ENSMUSG00000021549	3805.653182932059	-0.003156512114068683	0.024713493796015555	0.3026740401609551	0.997733502146295
ENSMUSG00000021550	291.9352110640616	-0.005621038246338127	0.04748675736928365	0.304586819315579	0.997733502146295
ENSMUSG00000021552	772.9770870134796	-0.0019934798670144136	0.025403065220479172	0.5392556022349577	0.997733502146295
ENSMUSG00000021553	28.67772374571651	0.005270602455717209	0.060803996691177704	0.2833025407998896	0.997733502146295
ENSMUSG00000021555	1942.211718929402	-4.196963040706609e-4	0.017411065765073248	0.858525316734364	0.997733502146295
ENSMUSG00000021556	1416.0217044557937	0.0020451635004371366	0.02456470596238868	0.5138415676360168	0.997733502146295
ENSMUSG00000021557	12285.355980140317	-0.004042667035267102	0.028248337487154346	0.24246612280622085	0.997733502146295
ENSMUSG00000021559	588.6826557565083	0.0016252235118502628	0.02519398829284412	0.6178570172231648	0.997733502146295
ENSMUSG00000021565	21.176814460214516	0.0011777754085035917	0.05266081155346594	0.7826327369589556	0.997733502146295
ENSMUSG00000021567	73.18419166511886	0.004465171779564165	0.05027913070714521	0.3979199796611137	0.997733502146295
ENSMUSG00000021569	26.258129921168734	0.004180864790933222	0.05796621017937343	0.37132170228785766	0.997733502146295
ENSMUSG00000021572	776.0908672577431	-0.001397053653667546	0.022830376190088382	0.638707613873628	0.997733502146295
ENSMUSG00000021573	10096.759691497851	-0.006192621991256958	0.045965745509293124	0.2548951839673932	0.997733502146295
ENSMUSG00000021576	1810.236002565944	-0.0014550253402512922	0.023936138071443663	0.6401877311208617	0.997733502146295
ENSMUSG00000021577	16815.323633294018	0.0035828586855092322	0.02523397342036202	0.25058586926218207	0.997733502146295
ENSMUSG00000021578	1847.0547497176706	-0.0039632503144327634	0.030168104924910035	0.28271803394931616	0.997733502146295
ENSMUSG00000021587	1279.858240173348	0.003976232998303554	0.034523523475360196	0.3466350596857659	0.997733502146295
ENSMUSG00000021590	64.98014530747795	0.008047819545885642	0.06106045225739622	0.2001622302204585	0.997733502146295
ENSMUSG00000021591	641.9063703595638	0.002910811774328103	0.029540046432392664	0.4297039685063025	0.997733502146295
ENSMUSG00000021592	704.5233101007007	-0.0014044174748100925	0.022472485566910456	0.6315282801978256	0.997733502146295
ENSMUSG00000021595	2092.947891792485	0.004994946311509535	0.031745505913098444	0.1967693492047419	0.997733502146295
ENSMUSG00000021596	3790.087746594935	0.00125657687221035	0.022258823766360333	0.6664311677077639	0.997733502146295
ENSMUSG00000021598	594.6071263463077	-6.823905973853001e-4	0.02332756917243271	0.8254521762069024	0.997733502146295
ENSMUSG00000021607	476.2701862977436	-0.003887446211261914	0.03751243280172586	0.3940662362806686	0.997733502146295
ENSMUSG00000021608	1505.6249157824086	-7.254797577559539e-4	0.01825480019715556	0.7666384248816077	0.997733502146295
ENSMUSG00000021610	2340.457354611217	-0.0055737827684728515	0.03654756635752938	0.2084484472256958	0.997733502146295
ENSMUSG00000021611	57.34516272609661	0.00225941092721368	0.04566722298998603	0.6406445027974947	0.997733502146295
ENSMUSG00000021613	429.8719755832504	-0.002831614149016532	0.03685934844574993	0.5289968670734599	0.997733502146295
ENSMUSG00000021615	340.24886754636196	-0.0022432308524733577	0.03379855263624122	0.5946170009571536	0.997733502146295
ENSMUSG00000021619	261.8171057571785	-0.001532225183639487	0.02956224029475422	0.6862670932008198	0.997733502146295
ENSMUSG00000021621	589.0202133595162	-0.0020184046264073623	0.0257534796125947	0.5395118212798635	0.997733502146295
ENSMUSG00000021624	43.00061295556228	0.0018274223093148372	0.0474439387396523	0.6998961481908823	0.997733502146295
ENSMUSG00000021629	2190.253494852621	-0.00183986828557167	0.021125064012791534	0.49735035108658926	0.997733502146295
ENSMUSG00000021635	1058.8199345381738	-5.48670040739717e-4	0.01877250140469088	0.8276868327365157	0.997733502146295
ENSMUSG00000021636	493.44711261623996	0.0031750448356056915	0.029880507631776645	0.39158563795619633	0.997733502146295
ENSMUSG00000021638	1104.2247113649214	-0.002686194290720776	0.025990061158349172	0.40868367205358275	0.997733502146295
ENSMUSG00000021639	1030.6374707285613	7.560784976783375e-4	0.02219629215432873	0.7975070959433228	0.997733502146295
ENSMUSG00000021645	598.0576093257855	0.0011729097899285418	0.02315110844331918	0.6994124465616671	0.997733502146295
ENSMUSG00000021646	1104.400043241116	0.0014151224418675423	0.021336736368274815	0.6107489473962378	0.997733502146295
ENSMUSG00000021650	935.9502501850011	-0.0014156518380068468	0.02524578487628858	0.6663561471477812	0.997733502146295
ENSMUSG00000021660	3111.5754356935745	9.620187461956522e-4	0.019818512089984374	0.7141455812991071	0.997733502146295
ENSMUSG00000021661	1411.1988063306474	0.001168327053720823	0.021293035521304907	0.676315221315652	0.997733502146295
ENSMUSG00000021662	396.5268167792647	-0.0017578962189898656	0.028081552877573572	0.6259076957645815	0.997733502146295
ENSMUSG00000021665	1409.4731574953198	0.0025572035645621475	0.027363418915744175	0.4574517082200199	0.997733502146295
